Timestamp;Capacidad disponible;Capacidad utilizada;% Memoria utilizada
2024/03/04 23:08:32;4266336;6680404;61.026424305318294
2024/03/04 23:08:37;4271732;6675008;60.977131091082825
2024/03/04 23:08:43;4274888;6671852;60.94830058994733
2024/03/04 23:08:48;4274800;6671940;60.949104482247684
2024/03/04 23:08:53;4275304;6671436;60.94450037180019
2024/03/04 23:08:58;4275556;6671184;60.942198316576444
2024/03/04 23:09:03;4276316;6670424;60.9352556103461
2024/03/04 23:09:08;4282548;6664192;60.87832541925724
2024/03/04 23:09:13;4278040;6668700;60.919506629370936
2024/03/04 23:09:18;4281092;6665648;60.89162618277222
2024/03/04 23:09:23;4280364;6666376;60.898276564529716
2024/03/04 23:09:28;4277872;6668868;60.921041332853434
2024/03/04 23:09:33;4277872;6668868;60.921041332853434
2024/03/04 23:09:38;4277620;6669120;60.92334338807718
2024/03/04 23:09:43;4273616;6673124;60.95992048774338
2024/03/04 23:09:48;4271096;6675644;60.98294103998085
2024/03/04 23:09:53;4279908;6666832;60.90244218826792
2024/03/04 23:09:58;4277136;6669604;60.92776479572914
2024/03/04 23:10:03;4276880;6669860;60.93010339151199
2024/03/04 23:10:08;4276124;6670616;60.93700955718324
2024/03/04 23:10:14;4276908;6669832;60.92984760759824
2024/03/04 23:10:19;4284668;6662072;60.858958922930476
2024/03/04 23:10:24;4283660;6663080;60.86816714382547
2024/03/04 23:10:29;4282680;6664060;60.877119580806706
2024/03/04 23:10:34;4282176;6664564;60.8817236912542
2024/03/04 23:10:39;4278144;6668596;60.91855657483415
2024/03/04 23:10:44;4277640;6669100;60.923160685281644
2024/03/04 23:10:49;4253528;6693212;61.14342717557921
2024/03/04 23:10:54;4245420;6701320;61.21749488888929
2024/03/04 23:10:59;4208136;6738604;61.558089440326526
2024/03/04 23:11:04;4166996;6779744;61.933909090743
2024/03/04 23:11:09;4158428;6788312;62.0121789683504
2024/03/04 23:11:14;4160696;6786044;61.99146047133667
2024/03/04 23:11:19;4155948;6790792;62.03483411499679
2024/03/04 23:11:24;4157976;6788764;62.0163080515295
2024/03/04 23:11:30;4143736;6803004;62.14639244195075
2024/03/04 23:11:35;4140276;6806464;62.17800002557839
