Timestamp;Capacidad disponible;Capacidad utilizada;% Memoria utilizada
2024/03/04 23:17:13;4074376;125596;3992572
2024/03/04 23:17:18;4081992;125628;3996500
2024/03/04 23:17:23;4063612;125640;3994396
2024/03/04 23:17:28;4061876;125648;3994428
2024/03/04 23:17:33;4065428;125692;3999992
2024/03/04 23:17:38;4060228;125716;3999928
2024/03/04 23:17:43;4046020;125728;3999936
2024/03/04 23:17:48;4046272;125772;3999948
2024/03/04 23:17:53;4099132;125808;3999948
2024/03/04 23:17:58;4136984;125832;3992816
2024/03/04 23:18:03;4133024;125868;3992808
2024/03/04 23:18:08;4131392;125924;3992812
2024/03/04 23:18:14;4114684;125940;3992832
2024/03/04 23:18:19;4118440;125960;3992864
2024/03/04 23:18:24;4113140;125984;3992888
2024/03/04 23:18:29;4098532;126004;3992880
2024/03/04 23:18:34;4095604;126012;3992864
2024/03/04 23:18:39;4089564;126048;3992868
2024/03/04 23:18:44;4100968;126084;3992884
2024/03/04 23:18:49;4103552;126108;3992868
2024/03/04 23:18:54;4090156;126160;3992864
2024/03/04 23:18:59;4113516;126180;3990420
2024/03/04 23:19:04;4109564;126200;3990428
2024/03/04 23:19:09;4102848;126228;3990456
2024/03/04 23:19:14;4112848;126228;3990420
2024/03/04 23:19:19;4100144;126252;3990456
2024/03/04 23:19:24;4095108;126264;3990456
2024/03/04 23:19:29;4086820;126284;3990452
2024/03/04 23:19:34;4081720;126300;3990468
2024/03/04 23:19:39;4084596;126352;3990476
2024/03/04 23:19:44;4068540;126384;3990476
2024/03/04 23:19:49;4063008;126408;3990496
2024/03/04 23:19:54;4063880;126436;3990496
2024/03/04 23:19:59;4120320;126456;3990496
2024/03/04 23:20:05;4122084;126484;3990508
2024/03/04 23:20:10;4130948;126544;3985008
2024/03/04 23:20:15;4133500;126572;3985012
2024/03/04 23:20:20;4135324;126592;3985012
2024/03/04 23:20:25;4134760;126604;3985012
2024/03/04 23:20:30;4140436;126624;3985016
2024/03/04 23:20:36;4141068;126636;3985012
2024/03/04 23:20:41;4136056;126664;3988436
2024/03/04 23:20:46;4119800;126672;3985396
2024/03/04 23:20:52;4120212;126716;3985040
2024/03/04 23:20:57;4117692;126732;3988688
2024/03/04 23:21:02;4143504;126756;3985552
2024/03/04 23:21:07;4143756;126812;3985068
2024/03/04 23:21:12;4139504;126824;3988768
2024/03/04 23:21:17;4139756;126852;3988744
2024/03/04 23:21:22;4143032;126876;3985096
2024/03/04 23:21:27;4138244;126924;3988796
2024/03/04 23:21:32;4138244;126944;3988800
2024/03/04 23:21:38;4142488;126992;3985132
2024/03/04 23:21:43;4145464;127016;3985116
2024/03/04 23:21:48;4141940;127044;3988756
2024/03/04 23:21:53;4142192;127084;3985124
2024/03/04 23:21:58;4139672;127104;3985152
2024/03/04 23:22:04;4142696;127120;3985140
2024/03/04 23:22:09;4142448;127152;3985140
2024/03/04 23:22:14;4142224;127184;3985200
2024/03/04 23:22:19;4142476;127208;3985164
2024/03/04 23:22:24;4142224;127240;3985164
2024/03/04 23:22:30;4145460;127276;3985156
2024/03/04 23:22:35;4144788;127312;3988808
2024/03/04 23:22:40;4147336;127340;3985172
2024/03/04 23:22:45;4143344;127364;3988588
2024/03/04 23:22:50;4140948;127376;3988820
2024/03/04 23:22:55;4139040;127384;3985172
2024/03/04 23:23:00;4135540;127408;3985196
2024/03/04 23:23:05;4137820;127424;3985196
2024/03/04 23:23:10;4142476;127440;3985196
2024/03/04 23:23:15;4139528;127476;3985240
2024/03/04 23:23:21;4138024;127504;3985208
2024/03/04 23:23:26;4137520;127528;3985196
2024/03/04 23:23:31;4133488;127556;3985196
2024/03/04 23:23:36;4136260;127580;3985216
2024/03/04 23:23:41;4136008;127604;3985220
2024/03/04 23:23:46;4136260;127640;3985212
2024/03/04 23:23:51;4144984;127664;3985260
2024/03/04 23:23:56;4144484;127696;3985256
2024/03/04 23:24:01;4144484;127712;3985260
2024/03/04 23:24:07;4144232;127744;3985284
2024/03/04 23:24:12;4143252;127764;3988948
2024/03/04 23:24:18;4142748;127792;3985340
2024/03/04 23:24:23;4141992;127820;3985300
2024/03/04 23:24:29;4144260;127828;3985300
